32.0000 8.0455 17.6209 4.9277 1.2763 -11.2011 0.8904 0.0237 -9.1390 -10.7907 -8.8950 -10.6642
32.0000 9.2374 20.1884 1.9963 -2.9552 -13.4770 2.7825 1.5311 -11.0302 -10.9958 -5.0578 -9.2297
32.0000 8.0765 22.7910 1.9544 -2.8936 -12.2723 4.0564 3.2267 -12.2693 -11.2645 -5.5647 -10.0151
32.0000 6.7957 23.0286 2.9361 -2.4771 -15.0702 6.5342 4.5467 -12.2322 -13.6739 -2.3091 -9.8222
32.0000 6.4221 20.7475 3.2446 -0.7647 -12.2549 6.0275 4.3332 -11.9655 -10.8994 -6.0922 -9.4301
32.0000 7.0720 20.8505 3.2446 -1.8237 -12.6080 7.2665 5.3050 -11.9881 -11.3294 -5.7581 -11.1299
32.0000 7.6194 20.0172 3.5472 -1.7244 -10.3967 5.7842 4.5614 -11.1187 -12.9946 -7.2636 -9.6410
32.0000 6.9533 18.0545 4.6600 1.4284 -6.0708 1.6025 1.2575 -13.0201 -12.7369 -7.5445 -9.2758
32.0000 8.1201 14.4032 7.2947 4.3450 -5.5232 1.8713 -1.1269 -14.7130 -11.4303 -8.5707 -15.1218
32.0000 7.5615 18.2863 4.2412 3.5346 -6.3580 -0.5250 -1.9804 -14.3452 -8.0758 -8.7367 -13.8897
32.0000 9.6547 20.6535 0.4070 -1.3893 -5.4335 -0.4978 -0.0714 -11.5893 -12.8049 -10.2769 -5.0907
32.0000 9.2471 18.2111 0.8334 0.3279 -6.2647 -0.3614 0.5208 -13.3047 -10.8167 -9.8605 -4.4530
32.0000 10.3257 19.0216 0.1970 -2.5737 -6.8564 -0.1245 0.8094 -11.2801 -11.5373 -9.8038 -4.5565
32.0000 9.4063 20.7880 -1.6630 -2.7246 -7.3537 1.2541 0.3722 -6.7199 -10.8453 -10.8087 -6.0078
32.0000 8.1746 20.4036 -1.7844 -3.4621 -6.8184 1.9832 1.2204 -4.5731 -10.6923 -8.9095 -7.8872
32.0000 9.1984 18.5947 -1.4166 -3.4192 -10.5341 5.1383 5.2520 -4.3870 -13.0138 -7.7333 -8.7117
48.0000 7.4302 22.2736 1.8183 -4.6962 -7.5035 0.7859 2.2548 -7.3569 -13.5586 -9.1208 -3.0327
48.0000 5.6170 28.2557 -0.7709 -4.5576 -10.8382 3.4552 3.7479 -2.4559 -16.7580 -4.4300 -10.8310
48.0000 3.8606 27.4640 0.5387 -2.3831 -5.7119 1.3397 -0.0353 3.5919 -18.4156 -5.8738 -15.4605
48.0000 2.6792 28.0718 1.4577 -1.5125 -5.7417 -1.2687 -2.4092 3.6663 -16.7631 -6.7409 -12.8365
48.0000 2.9651 30.0068 3.6764 0.4135 -8.5272 -4.4229 -4.8655 1.4114 -19.5886 -7.2514 -8.5363
48.0000 1.5742 38.0367 3.3376 -0.7439 -3.6060 -7.3305 -7.6539 0.8605 -17.9757 -10.6225 -11.7122
48.0000 0.7635 36.5673 1.6158 -0.6721 -1.8828 -6.6627 -8.0505 1.1258 -10.6380 -13.7522 -11.6821
48.0000 2.1498 37.8627 1.7133 -1.0543 -1.7890 -5.8883 -7.2531 -4.4198 -12.5301 -13.7982 -8.7783
48.0000 3.1842 36.1366 1.7985 -1.6242 -2.1808 -3.9389 -4.3336 -6.1432 -12.9713 -13.3238 -9.6755
48.0000 3.8437 34.2502 2.3393 -2.5250 -5.2393 0.1921 -0.8474 -6.3761 -13.8740 -11.3559 -11.9153
48.0000 4.4178 35.0564 0.7170 -4.6089 -6.6246 3.4596 1.6181 -4.1949 -15.1768 -11.4738 -11.6344
48.0000 4.2894 33.5319 1.8317 -3.7506 -5.7108 1.1011 0.4479 -2.5521 -14.5862 -10.7489 -15.5545
48.0000 3.9315 35.5051 1.9788 -4.0973 -7.0368 -0.7943 -0.2366 -3.1795 -14.0243 -9.0457 -16.5361
48.0000 5.4786 36.2368 1.8006 -1.8480 -9.8104 2.7114 2.7288 -9.6443 -20.9279 -8.9327 -8.7039
48.0000 1.9052 42.9411 -2.7098 -2.7702 -9.4301 -2.2730 -2.0443 4.5084 -19.3739 -5.2464 -18.6443
48.0000 1.8173 37.7838 -0.2205 -3.7914 -8.7056 -0.8605 -1.5629 3.8461 -17.5243 -7.9205 -12.1297
48.0000 2.0446 40.6800 3.6963 -1.9077 -8.7061 -0.0630 -0.8777 5.0103 -22.8803 -11.3583 -17.0769
48.0000 2.6632 36.0337 3.7970 -1.2735 -8.1760 0.4979 -0.2629 7.3705 -22.8862 -11.9371 -16.8993
48.0000 3.8436 33.7301 1.9441 -3.5275 -8.2164 3.6308 3.3192 5.4616 -19.1325 -11.7960 -17.9861
48.0000 3.4326 35.6742 2.3059 -6.0473 -8.4957 -0.1765 0.0266 3.2853 -21.3152 -9.3371 -7.9072
48.0000 0.4384 34.3956 5.2031 0.6567 -4.9637 -0.3014 -1.8022 -0.1592 -20.2558 -11.5355 -8.9669
48.0000 0.0363 34.3620 3.1589 -4.1846 2.2787 -4.9914 -5.8615 -0.8149 -11.2172 -11.8587 -9.9748
48.0000 3.4162 30.8483 1.2414 -4.6535 -2.0048 -3.6402 -4.4751 -4.4490 -12.2435 -8.9882 -6.8334
48.0000 5.7315 30.1334 0.1580 -4.1710 -3.6000 -4.3703 -6.5753 -4.2131 -12.1662 -10.6741 -6.1208
32.0000 11.0771 24.5217 -2.2989 -4.2422 -8.1544 -3.7135 -4.6028 -6.1535 -8.7076 -11.2362 -9.1186
32.0000 11.3706 22.5352 -2.4002 -4.6227 -7.9778 -2.1115 -3.5450 -7.0428 -8.1596 -11.7484 -6.8814
32.0000 11.6577 21.9713 -2.5900 -5.1077 -8.1934 -1.4180 -2.7548 -7.6062 -7.1941 -12.4031 -6.0547
32.0000 11.5158 22.6655 -3.9315 -5.4630 -7.7388 -1.5596 -3.0064 -6.3998 -7.1039 -12.8595 -4.7175
48.0000 9.2559 30.7940 -2.8269 -6.0606 -8.7529 -1.4537 -3.0872 -6.6207 -13.0153 -10.6025 -4.1756
48.0000 6.5686 34.4508 -2.5137 -8.4679 -6.0497 2.3397 1.5720 -2.7893 -16.6471 -10.0104 -7.2249
48.0000 5.0602 30.7437 -0.6985 -4.6252 -6.3253 0.2284 -0.1624 0.0837 -15.6582 -10.7019 -7.3599
48.0000 2.1004 29.3394 2.5853 -0.0940 -3.1385 -3.3891 -3.7942 3.3363 -14.5823 -13.6090 -8.7850
48.0000 1.9005 31.9137 4.2913 0.8654 -3.0728 -2.8135 -2.8115 1.1852 -19.2096 -13.7024 -8.2326
48.0000 1.7986 28.0101 4.0984 1.4846 -6.7804 -4.2427 -3.6976 -2.0926 -16.9779 -8.3081 -4.1981
48.0000 1.9498 26.0772 6.5682 6.2877 -9.0236 -4.8718 -5.0613 -1.9653 -17.9203 -12.9019 -1.1899
48.0000 1.6075 31.4148 8.5562 4.6465 -13.2630 -3.3935 -3.8918 -3.4121 -22.9396 -10.3958 -0.6659
48.0000 -1.0495 38.1707 6.3587 3.4939 -12.0731 -2.1841 -4.3232 -0.4613 -21.6050 -7.6035 -9.2857
48.0000 -0.6622 37.0923 2.0677 -2.7969 -8.5957 0.9002 -1.5214 3.3189 -18.5408 -12.2140 0.5580
48.0000 0.0059 30.7072 3.9554 -5.4145 -8.2163 2.8385 1.4438 6.6525 -18.6780 -7.7992 -6.9152
48.0000 -1.8940 28.6928 1.9945 -6.8574 -6.5666 0.1461 -0.3853 9.8791 -10.3559 -6.8617 -8.1245
48.0000 -1.2991 29.2053 2.2780 -6.0262 -9.6886 -4.7375 -1.3145 12.5151 -12.2975 -5.8694 -7.1951
48.0000 1.4052 34.3373 -0.8788 -8.6162 -10.9324 -5.7065 -1.7087 6.6101 -17.9548 1.0313 -7.3846
48.0000 0.4604 28.9610 1.1603 -7.0438 -6.2683 -3.7950 -3.1123 9.3070 -11.4310 -3.8200 -13.7318
48.0000 1.1573 30.7200 3.2376 -8.6487 -9.2577 -1.3154 -1.1913 6.6645 -14.7727 -2.4036 -13.2461
48.0000 1.3948 30.9570 3.3332 -6.7239 -10.6503 1.1968 1.0748 5.1190 -16.7237 -3.3150 -13.1434
48.0000 0.6465 32.4428 2.8164 -7.5840 -10.0674 0.7838 0.0243 5.9890 -16.4187 -3.4617 -11.3526
48.0000 1.5106 32.6428 2.7082 -6.0801 -10.7174 3.2010 2.7443 5.1811 -18.9705 -7.1922 -8.4735
48.0000 0.1563 34.3794 0.4504 -5.6482 -15.6185 3.4058 2.8648 10.2181 -13.8466 -8.1252 -9.9861
48.0000 1.6466 37.8221 3.1965 -3.6359 -15.3254 1.6949 1.2226 9.1420 -20.8416 -7.9262 -16.1253
48.0000 2.7135 41.3952 7.3296 -1.4937 -14.9588 1.3814 0.8338 2.5984 -27.8474 -9.4957 -14.8954
48.0000 3.3808 42.5943 5.7217 -3.1437 -14.2604 2.9794 2.7568 3.2427 -26.8013 -9.5363 -19.1746
48.0000 2.8264 41.3253 6.5973 -2.5845 -10.9212 -1.7117 -1.8194 0.5568 -25.9975 -7.6978 -16.0311
48.0000 0.2206 41.2805 3.6880 -0.9481 -3.8826 -4.4758 -5.5298 4.9370 -19.0611 -14.7147 -12.4006
48.0000 0.2551 33.2708 1.7092 -1.4294 -2.5109 -0.1174 -1.4708 1.3828 -16.2794 -7.0191 -16.0530
48.0000 3.0111 29.7680 0.2074 -3.1596 -3.3571 -1.5966 -2.4692 -2.5254 -15.3462 -5.3538 -10.1480
48.0000 5.6126 23.5768 0.2764 -3.0628 -7.7078 2.0923 1.8370 -2.5354 -15.8721 -5.2332 -9.3892
32.0000 12.6583 10.0128 -5.1180 -1.9440 -16.2433 8.7290 9.3973 -4.8571 -10.7988 -7.8983 -3.4553
32.0000 12.6227 11.3986 -3.9742 -1.8851 -15.6263 7.5526 8.1467 -4.6537 -11.4167 -8.7625 -4.7086
32.0000 13.2383 12.1086 -3.5553 -2.5312 -16.1370 6.5974 7.5855 -4.2888 -12.1103 -8.3928 -6.0559
32.0000 13.3175 11.2962 -1.6982 -1.4673 -16.1356 4.8718 5.8975 -4.4109 -12.9440 -7.9153 -7.4629
32.0000 14.0377 10.8747 -1.5187 -2.2417 -17.3806 4.7527 5.4686 -5.0682 -13.6857 -6.7914 -6.2237
48.0000 6.7644 22.5117 2.4115 -2.9733 -11.3909 2.9329 4.1960 -11.4539 -16.1980 -6.4628 1.8110
48.0000 5.5794 28.5934 0.3159 -4.4946 -11.1069 6.0562 4.9911 -4.0854 -17.7907 -5.9042 -9.4212
48.0000 2.0133 26.7703 2.4245 -0.4804 -6.1091 1.6027 0.3640 1.2945 -17.9434 -8.1844 -7.9142
48.0000 1.1759 29.1677 4.8562 0.5959 -5.9275 -3.4156 -3.9039 0.8670 -18.2677 -8.1840 -7.6997
48.0000 1.0961 36.1351 4.0006 -0.4299 -7.3053 -5.1409 -6.0155 -1.4562 -21.8992 -6.2186 -5.2840
48.0000 -0.0612 39.4007 2.0335 -2.2027 -5.9051 -2.8487 -3.3688 1.7567 -17.0834 -8.0439 -13.6270
48.0000 2.5713 41.0032 -1.1892 -0.1417 -8.1020 1.6019 0.5362 -4.9714 -19.6480 -13.3032 -3.6650
48.0000 2.9156 40.6184 -1.6591 0.7711 -9.0556 1.7795 2.1869 -5.7736 -20.7471 -13.3693 -2.1720
48.0000 2.6259 41.4798 -1.6409 -3.3933 -8.1765 -0.8125 0.3374 -3.0939 -17.9583 -10.3105 -6.3734
48.0000 3.5970 41.9928 1.7515 -2.0551 -11.9663 -2.5343 -0.3605 -5.3899 -23.3670 -4.7208 -11.6334
48.0000 2.2049 37.0986 4.5347 -5.5073 -7.5332 -1.6012 -1.9001 -2.2565 -17.7083 -4.9642 -15.7088
48.0000 3.4742 36.5741 3.2858 -3.1344 -8.7365 0.3559 -0.0868 -3.7405 -18.0061 -7.0415 -16.3862
48.0000 2.9856 36.2224 4.2012 -5.8773 -5.0610 0.6362 -0.0366 -1.3796 -18.2812 -7.7479 -17.4089
48.0000 2.1201 37.0483 2.3088 -5.5730 -3.1638 1.4660 0.2102 -1.1745 -14.8455 -9.9408 -17.4434
48.0000 2.8545 35.4355 4.0979 -3.5727 -4.4516 1.4813 1.0332 -0.6622 -16.4854 -12.0487 -17.9219
48.0000 2.8688 37.0926 0.9984 -0.7973 -4.5778 1.6057 1.4719 -4.3399 -17.2001 -12.3696 -13.1582
48.0000 2.7430 37.4016 1.4576 0.1714 -6.6533 1.9772 1.3146 -2.2065 -18.7101 -12.8161 -13.1980
48.0000 0.5700 37.6371 2.6509 2.8451 -11.2375 -1.2477 -2.4052 3.9057 -14.5970 -13.5953 -15.3453
48.0000 0.8179 41.1517 3.4403 1.6642 -9.4197 -0.7371 -2.1216 1.5801 -20.7849 -14.0113 -10.6603
48.0000 1.6514 44.1178 4.3582 -2.1169 -7.8584 -1.0457 -3.8940 5.4427 -25.6349 -11.0749 -17.2308
48.0000 3.0053 38.5002 5.7205 -4.3040 -9.2348 -0.3441 -2.1122 6.7932 -26.8369 -11.8657 -10.0260
48.0000 2.0756 39.8026 5.7970 -2.3777 -8.9230 -2.5751 -3.5123 2.1532 -27.1291 -10.7178 -5.2087
48.0000 0.3341 34.7320 7.4188 2.7008 -5.2441 -2.7579 -2.7181 2.0737 -25.0100 -9.4655 -13.9179
48.0000 -0.0391 26.8950 6.6000 4.2897 -1.3900 -4.1062 -2.7581 -2.3751 -17.5816 -8.5827 -11.8437
48.0000 4.6548 20.8358 6.6877 2.2629 -7.0508 -0.2952 1.3208 2.2232 -21.5682 -8.1076 -15.0756
32.0000 12.5758 9.7093 -5.1906 -2.9890 -15.4487 10.0364 11.0032 -1.9915 -12.1534 -8.9166 -3.8722
32.0000 12.8206 10.6690 -3.5695 -3.4473 -14.7860 8.9805 9.8846 -2.1886 -13.2942 -9.0744 -5.5763
32.0000 13.1549 11.4007 -2.7697 -3.4524 -15.4094 7.7369 8.8472 -2.9041 -13.9930 -8.7461 -5.5214
32.0000 13.7694 10.8727 -1.6338 -3.7145 -16.1099 6.0412 7.4634 -2.9109 -14.6297 -8.6121 -4.6219
48.0000 5.5808 25.0632 3.3188 0.1136 -5.9972 -0.1047 -2.5131 -11.3243 -10.3002 -8.3089 -11.6281
48.0000 3.6617 31.7500 1.8371 -5.0431 -8.1608 7.1006 2.2333 -8.5502 -17.2300 -3.5267 -11.1507
48.0000 1.5360 27.7028 2.7902 -0.8336 -4.9155 2.4802 0.4390 2.7825 -17.1438 -11.1946 -7.9183
48.0000 0.5780 31.4218 4.5755 2.6813 -4.6414 -2.7423 -3.7659 -0.6253 -19.5223 -12.9728 -2.0275
48.0000 0.0343 38.2540 2.9609 1.8051 -5.6385 -2.9115 -4.7231 -1.8891 -22.7196 -9.9835 -3.1095
48.0000 -0.3380 39.7757 0.5355 -1.0859 -8.2703 -0.1300 -1.3312 -0.9540 -17.0537 -9.1090 -7.0592
48.0000 2.7394 38.6914 -3.1695 -1.5339 -11.1721 4.1177 3.1202 -6.4542 -19.1180 -11.9509 5.1133
48.0000 2.8779 37.2456 -1.0407 -3.6419 -11.2032 3.6340 3.4417 -3.8646 -19.3955 -10.7279 1.4675
48.0000 3.7728 41.1787 -2.5436 -6.5055 -10.2192 0.9184 2.5030 -0.2906 -20.7283 -9.1982 -4.3973
48.0000 4.0897 43.4308 -2.1563 -4.8839 -10.4274 -0.0702 1.8104 -2.2517 -19.9257 -8.0838 -12.1053
48.0000 3.8198 38.8830 -2.9173 -5.2163 -8.4599 2.7549 2.5259 -2.9433 -14.4324 -7.7382 -15.0339
48.0000 3.4069 36.3241 -0.3413 -5.9020 -7.0258 3.2000 2.7969 -3.1309 -12.9962 -9.3583 -14.4615
48.0000 2.4824 36.1011 0.2008 -5.2934 -5.3574 0.9111 0.4260 -3.0254 -11.3453 -8.4070 -16.0785
48.0000 2.2099 35.8427 1.1911 -4.2304 -4.8050 1.8561 1.4279 -2.6821 -12.6959 -10.6213 -15.0763
48.0000 2.1920 35.7037 3.0274 -4.2249 -5.6330 2.1034 1.8672 -1.3440 -14.4703 -10.9861 -16.2575
48.0000 2.3327 34.3305 1.0086 -0.4343 -5.6361 2.6504 2.9662 -2.3400 -13.3972 -14.3062 -13.0315
48.0000 2.5068 34.2919 -0.0392 1.6364 -5.0809 3.1046 3.1942 -3.1858 -12.6374 -16.4889 -12.6780
48.0000 4.1195 35.9684 0.4040 0.8051 -8.6279 5.9449 6.3262 -6.1999 -20.3088 -14.6514 -7.5564
48.0000 0.3455 37.1225 -0.8641 1.9312 -9.8078 0.5396 0.3520 2.4817 -15.1027 -11.4885 -11.3956
48.0000 1.0009 41.4669 0.2173 -0.1448 -9.4845 -0.6716 -2.2916 3.4266 -19.8333 -12.1738 -9.4877
48.0000 1.6139 42.4998 4.0014 -1.2558 -10.7712 0.1297 -1.4178 2.8977 -23.7729 -10.8532 -13.8595
48.0000 3.0324 41.5089 3.1517 -3.5194 -12.7750 1.7466 1.0123 3.4793 -22.6555 -10.3560 -15.4013
48.0000 2.3852 39.6381 5.4091 -0.9905 -11.6165 -2.0059 -2.6057 0.1306 -22.6892 -10.2801 -10.3505
48.0000 -0.0582 34.3376 6.0992 2.1655 -4.8844 -1.4651 -2.2414 4.6948 -19.5178 -10.9149 -19.7520
