32.0000 10.7826 22.7923 0.2403 -0.1807 -7.4450 -11.4348 -15.2041 -12.8886 -1.6953 -8.0058 -9.4558
32.0000 9.5662 24.2077 1.2929 1.9667 -9.1213 -10.1590 -12.4371 -12.4484 -4.1480 -8.9948 -9.3763
32.0000 8.3936 31.3575 1.2796 2.7426 -12.6022 -10.3892 -15.3121 -11.4794 -3.0334 -6.3993 -19.6920
32.0000 9.1505 32.6045 0.4200 0.3343 -9.8990 -10.5014 -15.1577 -12.5106 -3.2707 -6.4580 -19.9089
32.0000 10.5169 31.9089 -0.6227 -0.8104 -9.3804 -7.7111 -13.5559 -11.8037 -3.7542 -8.6186 -19.6505
32.0000 12.4369 31.6727 -1.2603 -1.1048 -8.8467 -7.4739 -13.7152 -12.7073 -4.8460 -11.4685 -16.6149
32.0000 12.7356 34.2776 -2.1383 -1.5758 -9.0370 -8.4093 -14.4265 -12.0738 -6.8231 -11.7064 -15.3154
32.0000 13.9006 33.8801 -4.5521 -0.8886 -8.5376 -8.9136 -13.2033 -13.5606 -5.6757 -12.1965 -15.1822
32.0000 13.3752 34.8755 -6.6344 -2.8772 -7.6395 -6.9714 -11.4605 -13.2368 -4.0120 -14.2181 -10.5386
32.0000 13.1975 35.3217 -3.3062 -1.6176 -8.5409 -9.7104 -13.0778 -10.9074 -6.7967 -11.6209 -18.8433
32.0000 13.4947 39.6367 -3.8707 -2.7929 -9.3609 -10.2695 -14.5651 -13.9716 -6.7369 -12.7223 -14.7635
32.0000 12.4827 33.1838 -1.6350 -1.0939 -7.2907 -9.3932 -11.9847 -12.6528 -6.3656 -12.2854 -16.6052
32.0000 11.0311 31.7848 -1.3229 -3.1133 -8.6681 -6.7689 -10.5637 -11.7055 -9.4267 -8.3491 -11.3148
32.0000 10.7433 32.5446 -3.9938 -3.0801 -7.3436 -5.8922 -8.8677 -11.5980 -7.7380 -9.1366 -11.4457
32.0000 10.2920 27.3809 -0.1810 0.0637 -11.1215 -4.5258 -7.8631 -12.0553 -8.4545 -9.9082 -8.0804
48.0000 8.6405 44.3724 -1.2700 1.1756 -21.3313 -6.8873 -5.9993 -11.2970 -15.9105 -8.7874 -8.1546
48.0000 -0.8469 69.5444 -2.2691 3.0212 -11.8700 -6.8682 -5.3616 -15.4432 -7.3041 -13.6199 -29.7941
48.0000 -4.2936 94.1854 -8.5778 -6.2974 -11.8196 -4.4826 -2.7108 -12.0834 -8.1053 -12.6840 -38.5228
48.0000 -3.8787 90.9856 -13.8527 -12.3980 -10.6811 -4.6021 -3.5926 -12.2820 -7.0940 -4.2652 -30.8806
48.0000 -1.3110 91.9894 -18.7497 -16.5320 -11.2313 -4.1770 -3.8576 -13.1730 -8.3947 -2.1926 -24.3108
48.0000 -3.2830 104.4159 -16.9816 -15.9517 -19.4738 -3.6792 -7.4067 -15.7231 -9.3520 1.9325 -32.0142
48.0000 -2.5572 108.2009 -18.0862 -15.9839 -24.3539 -8.7413 -9.5343 -17.2304 -11.6238 3.0436 -23.0186
48.0000 -2.7302 101.3070 -15.1601 -15.1918 -23.9965 -9.3027 -9.3172 -16.4910 -13.8453 1.9807 -13.9117
48.0000 -0.7926 101.1904 -16.9881 -16.4418 -23.8244 -7.6636 -8.6815 -15.5236 -13.7300 -0.2117 -14.0727
48.0000 -0.7497 99.7670 -13.9116 -11.5710 -22.8800 -7.8795 -8.1337 -15.4200 -17.5961 -3.4595 -16.4153
48.0000 -1.5557 108.2235 -13.8423 -14.2983 -21.4018 -7.5994 -6.9320 -14.4151 -19.6816 -5.6104 -20.0155
48.0000 -1.2877 112.1080 -14.0631 -14.2617 -23.6978 -9.4069 -7.3252 -14.8685 -19.1112 -4.5953 -24.4386
48.0000 -2.0807 114.7928 -17.3608 -16.8751 -21.7210 -8.3430 -6.1774 -15.6441 -16.4948 -5.5555 -20.3330
48.0000 -0.0415 107.4290 -15.7117 -16.6870 -22.1100 -9.7117 -5.9034 -13.1601 -18.7839 -7.7399 -13.3143
48.0000 -2.0635 118.6429 -19.2803 -19.4123 -22.2293 -10.6428 -6.1699 -12.9211 -15.1284 -6.1991 -20.7756
48.0000 -3.3972 121.1147 -14.8650 -14.4698 -28.7549 -12.9485 -11.4530 -11.8321 -18.5400 -4.2936 -23.4905
48.0000 -2.3291 115.6082 -19.4085 -17.9791 -27.0774 -10.7493 -6.8830 -9.5351 -17.8078 0.7808 -23.9708
48.0000 -1.7742 101.6543 -21.1286 -17.7820 -19.4682 -6.7200 -5.6184 -9.1259 -12.9559 0.8239 -22.0780
48.0000 0.1229 89.9588 -17.7368 -15.0870 -17.8574 -3.7424 -4.6119 -9.9572 -12.8885 -3.1089 -17.5530
48.0000 -1.1857 97.1815 -17.8744 -17.8227 -21.4720 -2.6270 -5.6769 -13.5212 -11.4634 2.8002 -23.0612
48.0000 -3.4936 118.4332 -20.4812 -13.8191 -25.3016 -4.9037 -6.6346 -15.5812 -11.4251 1.0836 -39.0647
48.0000 -1.1677 112.6991 -18.7450 -12.0399 -28.8957 -3.4882 -4.8401 -14.4123 -17.2784 2.9407 -38.0340
48.0000 -0.0664 77.4866 -9.6493 -5.9368 -17.9925 -7.2928 -7.6469 -14.6920 -12.5770 0.4169 -23.8187
48.0000 3.7336 57.6553 -4.9037 -2.3367 -11.1917 -4.4158 -7.7785 -13.3317 -14.5440 -4.0387 -21.7037
32.0000 9.4629 60.3761 -11.8368 -8.3102 -9.8423 -7.4573 -10.2337 -12.4415 -10.9274 -7.5268 -19.6922
32.0000 9.2798 62.1345 -10.3009 -7.6416 -12.3156 -8.6543 -12.2219 -12.3034 -12.8683 -5.4585 -21.5815
32.0000 9.8494 62.2704 -10.8038 -8.0523 -12.5209 -7.6744 -10.7999 -12.2741 -12.8878 -6.3731 -21.8965
32.0000 10.0331 63.0729 -11.6020 -8.3356 -12.9241 -7.9387 -10.0484 -12.7709 -11.9374 -7.2302 -20.7618
48.0000 5.3995 78.5515 -9.6832 -7.1985 -16.9366 -13.1867 -9.7217 -11.9244 -19.2736 -5.0908 -20.8451
48.0000 2.2412 91.4456 -9.1391 -9.0260 -21.7399 -9.3054 -8.2715 -18.6867 -12.3752 -3.3481 -30.8536
48.0000 -1.0400 109.4777 -15.4697 -14.0189 -23.3208 -4.2158 -4.8623 -15.7387 -12.1948 -5.5195 -32.7633
48.0000 -0.2210 100.5578 -18.4296 -15.9624 -20.8367 -2.9630 -4.4341 -14.3113 -9.9146 -2.0037 -28.1922
48.0000 -2.1432 101.4613 -16.3822 -13.7433 -19.3904 -6.3591 -8.0681 -17.6489 -10.2526 0.7806 -27.5148
48.0000 -3.7967 102.4757 -14.4337 -12.3290 -19.6097 -8.5844 -11.5505 -19.9369 -9.9303 1.4737 -23.7322
48.0000 -2.6993 105.6098 -16.3173 -14.7657 -22.7248 -7.2460 -10.1995 -18.1410 -12.4586 2.8531 -23.7685
48.0000 -4.1596 98.3570 -16.2838 -14.6802 -19.4662 -7.0185 -8.9315 -14.9865 -12.5971 2.9647 -16.8167
48.0000 -3.3821 107.7135 -13.3419 -13.8083 -22.9261 -8.8152 -11.6641 -18.1433 -10.1723 0.9995 -29.9547
48.0000 -6.2415 125.9446 -18.8393 -17.2935 -24.3895 -9.1727 -7.5573 -16.0181 -9.0332 0.3474 -37.6241
48.0000 -6.4314 120.0632 -17.2784 -18.9719 -21.7689 -7.7542 -3.8611 -6.1196 -14.3063 -2.5527 -35.1241
48.0000 -4.3768 112.1625 -17.7789 -17.9405 -22.0459 -3.6529 -1.9890 -0.9417 -13.1745 -9.5637 -30.4565
48.0000 -3.2910 112.6952 -19.0642 -18.5750 -24.0464 -3.1130 -2.2631 1.9728 -12.5909 -13.4676 -26.8676
48.0000 -1.6374 110.9235 -22.2551 -20.1005 -26.6808 -3.0879 -2.8841 -0.2326 -7.7338 -13.2094 -21.5662
48.0000 -2.7609 112.9848 -19.7508 -20.2591 -24.2339 -3.8391 -4.4951 -1.2694 -7.5992 -12.4272 -27.2868
48.0000 -3.3323 126.3344 -19.4996 -19.0367 -24.4083 -4.1220 -2.1743 -6.4990 -10.4340 -16.2267 -32.4302
48.0000 -4.9600 127.7468 -17.7219 -19.2233 -23.4876 -4.0124 -3.9092 -5.5768 -14.1482 -13.3777 -33.1347
48.0000 -5.7227 126.2133 -17.4184 -18.4055 -24.4590 -3.9730 -4.3572 -6.9224 -12.4426 -11.6175 -32.4287
48.0000 -3.1092 119.7054 -19.5536 -20.0729 -25.5614 -7.2321 -2.8544 -6.3536 -15.1892 -10.7769 -18.6950
48.0000 -6.1609 128.3534 -21.4103 -19.8540 -23.4503 -4.4511 -2.4801 -7.1327 -11.3789 -9.4139 -31.8347
48.0000 -5.5542 127.2359 -18.2917 -14.7947 -27.2899 -4.3439 -4.3532 -8.6720 -18.2321 -7.0897 -32.6146
48.0000 -3.0123 110.7420 -19.4926 -12.8414 -24.0070 -1.3291 -0.1514 -6.3156 -18.8664 -8.1837 -25.4904
48.0000 -0.9989 94.0972 -19.6967 -12.3383 -19.4453 0.4969 1.1007 -6.5488 -16.0834 -6.6760 -20.5346
48.0000 0.5649 86.0242 -19.6680 -13.3160 -16.9229 0.8137 1.0654 -6.4801 -14.0798 -6.6684 -17.5839
48.0000 0.3008 84.5923 -11.9080 -9.9625 -22.0990 3.7384 0.9964 -7.5660 -14.5341 -10.5863 -21.3265
48.0000 0.2485 83.5960 -8.6776 -4.6738 -20.6360 -2.3338 -2.1907 -6.8400 -15.6515 -14.6999 -22.0469
48.0000 0.4285 82.2437 -12.1010 -5.5169 -18.3066 -7.1850 -7.1925 -6.2367 -11.2348 -9.9505 -24.4609
48.0000 4.4979 58.8720 -6.1553 -4.5076 -15.2980 -6.6093 -5.8079 -7.5053 -13.4358 -8.0275 -16.9428
32.0000 14.2536 40.7495 -9.2317 -8.8916 -14.4562 -4.0756 -5.1348 -10.6667 -7.9703 -7.5111 -15.1676
32.0000 14.1800 41.3097 -9.0179 -8.4141 -14.6890 -4.8354 -5.9815 -11.2089 -8.4025 -7.0360 -15.0509
32.0000 14.3536 39.2893 -8.6580 -8.2352 -13.4870 -4.7636 -6.0658 -11.7438 -8.0928 -6.9628 -14.7526
32.0000 14.2953 38.9795 -9.3930 -9.2388 -12.4559 -4.5062 -6.0499 -11.8722 -8.0952 -5.9226 -14.0798
32.0000 14.8108 39.8313 -9.0067 -8.1696 -13.5618 -4.6648 -5.7181 -11.0353 -9.1496 -8.1617 -14.0735
48.0000 8.9897 62.4221 -8.1394 -5.5507 -19.6754 -9.0866 -6.4947 -11.5076 -15.3194 -8.7720 -14.3741
48.0000 -1.8095 96.0393 -8.4299 -3.0324 -13.9795 -10.3747 -8.1375 -11.1644 -8.9442 -14.8689 -41.1194
48.0000 -4.3267 96.7686 -13.6432 -9.1118 -17.8652 -4.1573 -0.9143 -8.4858 -7.0299 -11.5663 -30.1934
48.0000 -4.7292 97.7865 -15.2531 -11.6403 -19.2765 -5.0601 -3.0020 -11.0221 -8.5472 -3.8608 -26.9299
48.0000 -3.5158 104.6200 -15.7520 -13.3669 -21.8440 -5.2915 -3.6307 -12.3890 -10.6817 -4.3122 -28.1833
48.0000 -3.6715 110.7892 -14.8215 -14.3490 -23.2593 -7.9093 -6.9708 -12.9989 -10.3849 -2.0381 -35.3527
48.0000 -5.7284 124.8625 -18.7515 -17.5762 -22.7845 -12.6981 -7.0974 -10.0484 -13.5467 -3.5407 -31.3469
48.0000 -5.6642 125.6218 -16.1509 -17.4654 -21.9547 -12.8555 -5.4515 -9.2606 -15.1912 -7.6320 -31.2105
48.0000 -4.7701 124.8631 -14.1795 -17.1781 -24.6230 -11.2610 -4.8666 -8.8263 -17.6844 -7.7053 -32.1837
48.0000 -3.6602 124.2877 -13.9541 -16.5531 -26.8624 -8.9821 -6.2207 -12.2680 -16.5328 -6.8860 -32.8440
48.0000 -3.4908 124.3366 -15.2700 -18.1067 -24.4342 -7.7999 -3.9767 -11.2757 -16.2178 -9.3118 -31.2628
48.0000 -3.9792 124.7589 -15.3370 -18.8315 -21.0083 -7.8474 -3.2078 -11.9251 -16.0583 -10.5006 -30.9386
48.0000 -3.6838 122.3488 -16.4380 -17.8621 -20.8595 -7.1843 -5.7439 -11.7332 -14.2061 -9.8008 -30.9404
48.0000 -4.6721 122.6266 -16.2851 -16.8853 -19.6730 -6.5042 -5.7019 -12.8789 -13.8379 -11.1776 -28.5342
48.0000 -4.6038 122.6530 -15.7860 -17.2272 -21.4744 -5.8136 -6.1039 -12.8431 -12.9778 -10.4839 -29.6930
48.0000 -4.4719 121.3603 -14.2487 -15.8635 -22.3693 -8.3799 -5.9852 -12.2352 -14.3252 -11.0291 -28.1764
48.0000 -1.7295 113.2694 -16.2013 -18.2876 -23.9565 -8.3915 -2.9055 -11.5058 -16.2458 -8.0180 -19.8346
48.0000 -5.2556 117.5617 -17.9638 -17.5807 -24.7291 -6.2054 -4.2088 -7.7457 -12.1192 -6.5690 -26.8745
48.0000 -3.7080 110.0610 -14.5504 -12.8277 -26.0827 -5.5866 -6.0235 -8.0313 -15.5746 -6.5842 -26.7750
48.0000 -1.2079 101.4804 -17.3252 -12.9054 -23.3091 -3.8921 -3.1705 -8.4412 -16.1824 -4.8947 -24.3950
48.0000 -0.3936 85.0214 -16.9793 -12.1586 -16.5396 -0.5184 -0.3679 -7.4450 -14.7531 -4.9731 -19.0733
48.0000 0.5996 80.7472 -15.7897 -12.8074 -17.4511 2.1615 -0.2394 -9.6276 -15.2191 -2.9697 -17.3630
48.0000 -1.4189 86.2150 -11.5718 -9.3540 -20.0393 4.4660 -1.0808 -13.0058 -12.5825 -2.4274 -31.9786
48.0000 -1.8232 76.4580 -3.8679 -3.4083 -20.9220 0.3451 -1.4287 -11.7452 -19.4206 -4.7065 -22.5970
